LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),Pass@1,Pass@10,GoogleBLEU,CodeBLEU,SacreBLEU
codellama-7b-instruct.Q5_K_M,Python/5-9,10.961579084396362,723.2968226369845,128.2941350721995,7.997006397598982,65.98664336089227,11.705788135528564,0.729648199401722,5.601767619979774e-05,5.110365556686813e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-10,6.401676654815674,427.4329629460949,74.9165037535231,4.739003791200124,66.77235773013264,11.705788135528564,0.7404519534310104,3.3045969616527334e-05,5.162080404618443e-06,-1,-1,-1,-1,9.57292531316683
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-1,18.28852391242981,1821.837857469144,214.0362177278508,12.973010378397598,89.23484189219535,11.705788135528564,0.6837958769565488,0.0001335193806976153,7.300719365703907e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-2,82.88801455497742,5461.377961098873,970.1464094271638,55.980044784000036,64.90779961047348,11.705788135528564,0.6719037231161102,0.0004227780481538365,5.100593257345054e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-3,15.224526405334473,1003.9186431342384,178.17330671206355,10.536008428795041,64.88280743022334,11.705788135528564,0.5740390389131961,7.772124504198032e-05,5.1050024790753305e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-4,83.07064819335938,5404.883126903037,972.2840931156996,56.50504520398753,64.9126861176555,11.705788135528564,0.6863583904775282,0.0004192699116062715,5.047148670735757e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-5,68.75666856765747,4480.0654790495055,804.7448273915497,49.781039824799144,64.90949725610922,11.705788135528564,0.7166167351093906,0.00034764494521963914,5.056163314218051e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-6,11.40957236289978,757.1250106995553,133.53997702959623,8.075006460007971,66.36005514987067,11.705788135528564,0.7078251163307837,5.856913787131882e-05,5.1333333107002866e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-7,15.708605289459229,1029.2936604342663,183.8391115241484,10.752008601593033,64.87081867659583,11.705788135528564,0.6993516249127859,7.975819137313349e-05,5.0773566400992165e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-8,83.11073398590088,5408.205324560761,972.7519837075407,56.63104530480301,64.90738128309809,11.705788135528564,0.6138587019331669,0.00041952511546944956,5.047784989368749e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-9,26.906833171844482,1763.0802094630803,314.92463191056675,18.029014423207034,64.91172031375675,11.705788135528564,0.6795581246280931,0.00013659445076089473,5.07657106611224e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-10,83.14284658432007,5409.563294647191,973.1196845925133,55.4690443752004,64.90332410600217,11.705788135528564,0.6573313737951286,0.0004195618487500485,5.046277172198405e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-1,88.69494605064392,5815.6382015068675,1038.1196540223423,59.86604789281203,64.91599506832291,11.705788135528564,0.6941992820879936,0.00045054742662842327,5.0797418194624665e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-2,29.69721817970276,1944.0240442179625,347.58751455607825,19.893015914403122,64.91529240565056,11.705788135528564,0.664707430143232,0.0001506362585402173,5.072402998445595e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-3,82.88750219345093,5393.528104819022,970.1376544448399,56.69004535200084,64.90242737195258,11.705788135528564,0.6582547221996521,0.0004184021037616401,5.047831008167341e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-4,82.9116439819336,5398.475117776638,970.416290060159,57.21804577438483,64.90972008822774,11.705788135528564,0.7133056808949167,0.0004187770578790143,5.050883540196907e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-5,49.25486516952515,3213.5727748561635,576.4826397228222,32.79802623841338,64.91016406966145,11.705788135528564,0.6814997061428273,0.00024912792541193494,5.0579353847480384e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-6,82.86576271057129,5392.076019657364,969.8799839003584,55.01704401359858,64.9102085456373,11.705788135528564,0.6403557838667824,0.0004181816560626305,5.046494986394213e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-7,82.86966848373413,5396.373071095001,969.9274985876599,53.51004280799848,64.90639418301257,11.705788135528564,0.6179081859021524,0.00041836657465093647,5.0484885761677025e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-8,19.816049814224243,1302.5971330768746,231.92102790674517,13.040010431990268,64.91080901192193,11.705788135528564,0.6998520267892864,0.00010085135689026645,5.089377440799221e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-9,32.43711233139038,2118.249751598445,379.6410509900201,21.605017283997384,64.91906777211345,11.705788135528564,0.6981887010775147,0.00016419064356143866,5.061814439090695e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-10,82.87577056884766,5393.141997510146,969.9972398223723,55.528044422410716,64.91777386380497,11.705788135528564,0.6791928922109935,0.000418292066010032,5.047217819381153e-06,-1,-1,-1,-1,8.618385149153903
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-1,53.45613980293274,4172.209575765002,625.657921389177,36.00502880399675,64.90928358360972,11.705788135528564,0.6546296757262844,0.0003150140733201161,5.89294465484082e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-2,101.16738772392273,6584.223946374943,1184.0944828748948,64.32005145600716,64.91580658245758,11.705788135528564,0.6146447870633752,0.0005104378196572208,5.045477906874126e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-3,101.15528464317322,6583.714547967419,1183.9548413254597,61.79704943760078,64.9168005792978,11.705788135528564,0.6225685868177832,0.0005102311038495456,5.044038041604979e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-4,72.69865393638611,4733.94857715583,850.8869472458523,45.992036793619796,64.92690557065768,11.705788135528564,0.6591337419335032,0.00036695008333172883,5.0475498989681865e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-5,100.86942839622498,6564.424542535438,1180.6060340732247,66.4670531736064,64.91258877324691,11.705788135528564,0.694285614590213,0.0005090601115097414,5.0467234681860545e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-6,101.0482063293457,6576.931966541368,1182.7010815281096,65.90505272399128,64.93136983608854,11.705788135528564,0.6629426048606498,0.0005099751017046255,5.0468496198979254e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-7,50.70197677612305,3307.2805558223313,593.421420616315,33.95802716640167,64.91159600863327,11.705788135528564,0.6674490131794188,0.0002564141417071562,5.057280958479486e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-8,79.8821656703949,5198.152716518849,934.9583437240489,51.90904152719972,64.8957324476658,11.705788135528564,0.6894691024446079,0.00040306573360438165,5.045753707623399e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
