LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),Pass@1,Pass@10,GoogleBLEU,CodeBLEU,SacreBLEU
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-4,10.182865381240845,675.5467844369908,119.17823090444823,6.718005374382885,66.34373831239562,11.705788135528564,0.6598351974636824,5.2228483298620954e-05,5.129055658030961e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-5,7.797116994857788,518.7370019892709,91.25076944418186,5.459004367197595,66.53237763568059,11.705788135528564,0.7002719448185762,4.010746967686433e-05,5.143884554164735e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-6,9.5055513381958,629.7824608255689,111.25004321185588,6.365005091990561,66.25646491929118,11.705788135528564,0.6697157807751326,4.8706442397029584e-05,5.123999720175548e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-7,10.527632474899292,697.2866148288404,123.21491407581742,6.548005238389553,66.2360780908389,11.705788135528564,0.6220689010493201,5.3897209988230454e-05,5.119594563804911e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-8,7.632977485656738,507.9151833318231,89.33094443437972,4.797003837590797,66.5450317039377,11.705788135528564,0.6285761196100642,3.923398024719667e-05,5.140062357176073e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-9,7.632954120635986,507.56282804994004,89.33089419858698,4.841003872806116,66.4990419986432,11.705788135528564,0.6343426022734571,3.9213882061582045e-05,5.137445010388023e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-10,7.805318593978882,518.4740017788736,91.34754311714391,5.120004095993114,66.42858095006065,11.705788135528564,0.656089975886285,4.007454502813074e-05,5.134261279103294e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-1,12.789693355560303,886.1277739016494,149.69297244390145,8.26500661200713,69.28648392321841,11.705788135528564,0.6463024902978599,6.80410383535022e-05,5.319989812259372e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-2,9.634971141815186,638.3315796648518,112.76498447742448,6.325005060003885,66.25401706835925,11.705788135528564,0.6565658936300777,4.9359690900750266e-05,5.1229723653797184e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-3,9.638280153274536,637.2737808186174,112.80331438728638,6.558005246386223,66.12146532974735,11.705788135528564,0.6805211880839915,4.93084382615582e-05,5.1158959355218585e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-4,9.13040280342102,605.5410484324481,106.86105084423468,6.291005032797726,66.32397525537253,11.705788135528564,0.6891144388765471,4.683583214903491e-05,5.12965672571272e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-5,9.80716872215271,648.8173390534556,114.77998956920781,6.879005503199198,66.1598756120219,11.705788135528564,0.7015381901793595,5.0210444546555006e-05,5.119769626593477e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-6,5.065064430236816,341.8465044769878,59.27132522277907,3.5220028175908524,67.49547009559315,11.705788135528564,0.6955508265441636,2.636959108548186e-05,5.2061709083232635e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-7,9.810351133346558,648.7445239952038,114.81863205733566,6.725005379995541,66.13075903472527,11.705788135528564,0.6856023082995152,5.01981816980222e-05,5.116858817355943e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-8,9.129142761230469,603.7005359600445,106.84474374773527,6.5090052072100395,66.13132016741922,11.705788135528564,0.7131046312586351,4.6729033475689214e-05,5.118666089234304e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-9,19.87670660018921,1303.1661635320957,232.63018705673755,14.057011245603713,64.91264694802136,11.705788135528564,0.713524385187471,0.00010100092998699113,5.0813714776083526e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-10,7.435265064239502,495.47733838155443,87.01634144731725,5.215004171998938,66.64170704901196,11.705788135528564,0.7015250827031763,3.829983216945119e-05,5.1511051507305735e-06,-1,-1,0.24991150781122942,0.27708491299355775,27.084166635403154
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-1,38.23894786834717,3256.376410099013,447.54942164062754,26.86102148879016,64.7764903489509,11.705788135528564,0.6407883885562682,0.0002431281249171267,6.358127994373492e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-2,19.849613904953003,1303.691369952281,232.31379087054108,12.777010221592944,64.91467571766883,11.705788135528564,0.6452576035817879,0.0001009311225660764,5.084790215536204e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-3,6.935115098953247,463.8446430754173,81.15998390073115,4.323003458406305,66.8865973602368,11.705788135528564,0.6234940282709709,3.5798613538360753e-05,5.161935025961432e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-4,5.744347095489502,387.30779084597265,67.22225577509653,3.5500028400040073,67.4279459894767,11.705788135528564,0.618161178918414,2.9852186112170852e-05,5.196793580877273e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-5,6.936532497406006,462.6174720936599,81.17768364504047,4.426003540806967,66.69603432521443,11.705788135528564,0.6382094781930818,3.572650696465801e-05,5.150485055468036e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-6,7.330142259597778,487.16119072863273,85.78509844862504,4.722003777603289,66.46294641477674,11.705788135528564,0.6443232731016643,3.764551940796533e-05,5.1357147071291665e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-7,7.132620811462402,477.2115017688761,83.4721113795624,4.695003756009786,66.90851089620182,11.705788135528564,0.6583902852820138,3.6844625116352245e-05,5.16565033951356e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-8,7.3302812576293945,488.9270571413279,85.78738696807216,5.17200413759078,66.70264040683853,11.705788135528564,0.7057079448111289,3.7790072275273686e-05,5.155337284765381e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-9,12.883598804473877,848.4006057199317,150.79265348315798,9.124007299200764,65.8528810660202,11.705788135528564,0.7082715254294163,6.571007564104718e-05,5.100288874117154e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-10,7.927923917770386,527.6078970859743,92.78260389049854,5.265004212007263,66.55333726465273,11.705788135528564,0.6642357675851828,4.077275272076205e-05,5.1429293650725145e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-1,10.611206769943237,745.2645572111477,124.19302449663918,6.83600546879104,70.23592131588266,11.705788135528564,0.6443145409701645,5.71063491721003e-05,5.381701667887279e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-2,6.134761333465576,412.799139239034,71.79191838043573,4.061003248803652,67.29215517814751,11.705788135528564,0.6621318712651334,3.184450465000036e-05,5.190830240825545e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-3,6.138521909713745,410.54389443485326,71.83704686758198,4.134003307201817,66.88346986044428,11.705788135528564,0.6736109520646412,3.170523293892886e-05,5.164962087820805e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-4,6.532641172409058,436.07772386188014,76.44947966868597,4.639003711208456,66.75697840579795,11.705788135528564,0.7102937670863964,3.370271612498792e-05,5.159125571955958e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-5,6.13934850692749,410.6910495525695,71.84606140150174,3.941003152806155,66.89837493208134,11.705788135528564,0.6420829422836332,3.170283276667889e-05,5.1638757322387204e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-6,7.919395923614502,526.7844114271863,92.6824197653848,5.269004215198436,66.52119466752042,11.705788135528564,0.6654591174098725,4.071281962939994e-05,5.140899637054406e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-7,6.137370824813843,409.97095897652713,71.82241150662992,4.315003451998978,66.80294074484273,11.705788135528564,0.703251448832215,3.1678737518627025e-05,5.161613730515932e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-8,6.502395153045654,434.85079688039275,76.09737699735967,4.737003789598293,66.8777237035121,11.705788135528564,0.7286583086257234,3.360620030740245e-05,5.168280228503439e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-9,6.137327671051025,410.7184545744963,71.82247569680953,4.479003583186813,66.92489002028783,11.705788135528564,0.7299750996073867,3.173814210609257e-05,5.171329250643933e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-10,6.9299445152282715,462.75736420557934,81.10053542177614,5.200004160003935,66.77968948584818,11.705788135528564,0.7505308850318534,3.578103597723152e-05,5.163249994080637e-06,-1,-1,0.40884476534296027,0.3982724290081494,44.839928541442426
starling-lm-7b-alpha.Q5_K_S,Python/4-1,70.43051791191101,5287.247102794303,824.3395886016812,49.80703984559798,64.93466930873979,11.705788135528564,0.727140523253071,0.00040152604897720313,5.701023659649934e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/4-2,10.573801755905151,701.0224478175071,123.75539259729284,7.542006033600668,66.30004671579074,11.705788135528564,0.7133702433928343,5.424066599334085e-05,5.1297222366637485e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/4-3,10.41133999824524,688.7269369811086,121.8531138335444,7.100005680008015,66.15362656702129,11.705788135528564,0.6820475249430737,5.328661934831388e-05,5.118132666620721e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/4-4,9.75425934791565,647.4810989844676,114.16151997950101,6.838005470392872,66.38146623417055,11.705788135528564,0.7011349440012348,5.0080388026506496e-05,5.134207143795904e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/4-5,9.254059553146362,613.290973632389,108.30625366596837,6.538005230392885,66.27494687075567,11.705788135528564,0.7066156046770231,4.745115728539096e-05,5.127604486752807e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/4-6,6.771642684936523,452.26885681479354,79.24773612300089,4.982003985604111,66.79178935769977,11.705788135528564,0.7358772128644895,3.4962570369781646e-05,5.163085531307738e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/4-7,10.906058311462402,721.7855944280121,127.64436300185993,7.751006200786003,66.18397848830405,11.705788135528564,0.7108033550622677,5.586081665904738e-05,5.121998715185391e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/4-8,15.552955150604248,1023.4114067284729,182.0183738246518,11.061008848782528,64.71160944924556,11.705788135528564,0.7099461927803555,7.927633934656513e-05,5.097188192141425e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/4-9,6.7734057903289795,452.8126792498463,79.26840256995933,4.863003890401285,66.85469441923426,11.705788135528564,0.7181124121266566,3.499160200778975e-05,5.166027710572207e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/4-10,8.420679330825806,557.9907173922198,98.55126648822193,5.909004727197575,66.26694688814038,11.705788135528564,0.7018464768821256,4.317064282841534e-05,5.1267411015616535e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/5-1,16.670350313186646,1138.3058576439605,195.09824764465608,12.495009995996952,64.89990968555523,11.705788135528564,0.6418276939316218,8.770962831704078e-05,5.2614148274772826e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/5-2,8.746244192123413,582.007459605599,102.3623323417562,6.118004894382912,66.54617545915158,11.705788135528564,0.6996164385319529,4.499774710501555e-05,5.144808001763669e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/5-3,11.562212944030762,763.1578365257831,135.32411237232577,8.452006761609788,66.00658417747105,11.705788135528564,0.7311013378148895,5.91031224076523e-05,5.111748304044646e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/5-4,10.733786344528198,711.0086368064628,125.62691031061911,8.019006415206642,66.24241818033042,11.705788135528564,0.7471887119189191,5.504449486984516e-05,5.1281526483807265e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/5-5,7.758835554122925,516.5607972483034,90.80283920732347,5.758004606402912,66.57986541648344,11.705788135528564,0.7422696096625816,3.995594516704375e-05,5.1497347621721125e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/5-6,8.083629131317139,537.7355641880986,94.60434630584996,6.4000051200038826,66.52451186925076,11.705788135528564,0.7918793204965462,4.162543830628092e-05,5.149350326453993e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/5-7,12.22612714767456,805.2703722157814,143.09620350248292,8.880007104002107,65.86664616297253,11.705788135528564,0.7264046274867544,6.238189848972717e-05,5.102343345218061e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/5-8,7.593489408493042,506.07228985750515,88.86732946667644,5.579004463207582,66.64865281594028,11.705788135528564,0.7348586020215426,3.9134631037122345e-05,5.153708516844928e-06,-1,-1,-1,-1,38.89180460973208
starling-lm-7b-alpha.Q5_K_S,Python/5-9,9.573993682861328,632.3553928839154,112.05039428006125,7.224005779196685,66.05172134017145,11.705788135528564,0.7546685612381043,4.8982252103731445e-05,5.11617760845361e-06,-1,-1,-1,-1,38.89180460973208
